Title,Company,Job description,Requirements,Categories,Link
דרוש/ה מכונאי/ת רכב למוסך בפ״ת - שכר מעולה!,JOB SPACE,"תיאור משרה משרה חמה!! שכר גבוה במיוחד למכונאי/ת רכב!! למוסך מורשה מוביל בפת דרוש/ה מכונאי רכב לעבודה במקום משפחתי עם אווירה נעימה.  במסגרת העבודה: טיפולים שוטפים , מכונאות כללית , חשמל ודיאגנוסטיקה יתרון .   מוסר עבודה גבוה , יציבות תעסוקתית , יחסי אנוש טובים , סביבת עבודה נעימה ומשפחתית.  תחילת .עבודה מיידית למתאימים !  עבודה במתכונת משרה מלאה: שעות עבודה מ7:30 ועד 16:30 ימי שישי 2 לסירוגין .  שכר גבוה במיוחד בהתאם לניסיון!! הגישו מועמדות וניצור איתכם קשר בקרוב לפרטים נוספים.","דרישות התפקיד ניסיון קודם בתור מכונאי/ת רכב - חובה. ניסיון בחשמל ודיאגנוסטיקה - יתרון משמעותי. רצינות, אחריות ושירותיות. נכונות לעבודה לטווח ארוך.",רכב / תחבורה & מכונאי/ת רכב & רכב כללי & פחח/ית,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3912084-jd%D7%94%D7%A9%D7%9E%D7%94/
דרוש/ה דימותן/ית לאסותא מרכזים רפואיים,אסותא מרכזים רפואיים,"תיאור משרה הנך מוזמן/ת להצטרף למשפחת אסותא כחלק מארגון מוביל, מקצועי ומתפתח וליהנות מסביבה מקצועית, מלמדת ותומכת. אנחנו מחפשים רנטגנאים שיהיו אחראים על ביצוע בדיקת ההדמיה באופן מערכתי - החל מהכנת המטופלים לבדיקה, ביצוע הבדיקה והשגחה וניטור בזמן הפעולה.  איך העבודה שלכם תיראה? -תעבדו ותוכשרו על מערכות הדימות החדשניות, המשוכללות והמתקדמות מסוגן. -תכינו את המטופלים לקראת הבדיקה ותבצעו את הבדיקות ע""פ פרוטוקולים רפואיים, תוך הבטחת בטיחות ונוחות המטופל בזמן הבדיקה. -תבצעו בדיקות במטופלים בהתאם לנהלים והנחיות משרד הבריאות: קליטה, הצגה בשם, זיהוי הנבדק/ת, זיהוי הבדיקה הנדרשת, שיתוף הנבדק במידע לגבי הבדיקה. -יצוע הבדיקה לפי הפרוטוקול הרפואי, בקרת איכות הצילומים והשוואה עם צילומים קודמים. -בדיקת הצילומים, במידה ויש ממצא, תיזום השלמות, סגירת הבדיקה ושליחתה לפקס תוך כדי בקרה על תקינות השליחה. -תיעוד וניהול התור, איתור צרכים ושיתוף במידע. -יצירת תנאים סביבתיים הולמים להבטחת בטיחות ונוחות המטופלת בזמן הבדיקה, על פי הנחיות מקצועיות. -וידוא תקינות וכשירות של המכשור הרפואי כולל טיפול בהתראות והפנייה לגורם מתאים. -הדרכה ומתן מידע לנבדקים ובני משפחותיהם לקראת הבדיקות. תיעוד ודיווח בכתב ובע""פ על המטופלים והטיפול בהם, במערכת המחשב הייעודית; ניהול המשמרת והתור.  למה תאהבו לעבוד איתנו? באסותא תעבדו בסביבה חדשנית, משוכללת ומתקדמת, תוך התנהלות ב 'סטנדרט אסותא' ששם במרכז את כבוד האדם ואת פרטיותו. באסותא תוכלו ללמוד ולהתפתח מקצועית במגוון התמחויות. תעבדו עם אנשים מצוינים, בסביבת עבודה נעימה ואנושית - כזו שמתחשבת גם בצרכים האישיים שלכם, וגם תיהנו מפעילויות רווחה.","דרישות התפקיד מה אנחנו מחפשים? -תעודת סיום מביה""ס לרנטגנאות ודימות - חובה. -ניסיון בעבודה כרנטגנאי/ת – יתרון משמעותי. -נכונות וזמינות לעבודה במשמרות- חובה.",רפואה / בריאות & טכנאי/ת רנטגן,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1500737-%D7%90%D7%A1%D7%95%D7%AA%D7%90/
דרוש/ה רנטגנאי/ת לבדיקות US לאסותא ירושלים,אסותא מרכזים רפואיים,"תיאור משרה איך העבודה שלכם תיראה? -תעבדו ותוכשרו על מערכות הדימות החדשניות, המשוכללות והמתקדמות מסוגן. -תכינו את המטופלים לקראת הבדיקה ותבצעו את הבדיקות על פי פרוטוקולים רפואיים, תוך הבטחת בטיחות ונוחות המטופל בזמן הבדיקה. -העבודה במשרה חלקית של משמרת אחת בשבוע.  אנחנו מחפשים רנטגנאי/ת שיהיו אחראיים על ביצוע בדיקות US כללי - החל מהכנת המטופל/ת לבדיקה, ביצוע הבדיקה וכן;השגחה בזמן הפעולה. כל זאת, תוך מתן שירות מקצועי, בטוח, סבלני ורגיש למטופלים.","דרישות התפקיד מה אנחנו מחפשים? -תעודת סיום מביה""ס לרנטגנאות ודימות - חובה. -ניסיון בביצוע בדיקות US כללי- חובה.",רפואה / בריאות & טכנאי/ת רנטגן & רפואה - כללי,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1500737-%D7%90%D7%A1%D7%95%D7%AA%D7%90/
דרוש/ה רנטגנאי/ת לבדיקות US לאסותא ירושלים,אסותא מרכזים רפואיים,"תיאור משרה איך העבודה שלכם תיראה? -תעבדו ותוכשרו על מערכות הדימות החדשניות, המשוכללות והמתקדמות מסוגן. -תכינו את המטופלים לקראת הבדיקה ותבצעו את הבדיקות על פי פרוטוקולים רפואיים, תוך הבטחת נוחות המטופל בזמן הבדיקה. -העבודה במשרה חלקית של משמרת אחת בשבוע.  אנחנו מחפשים רנטגנאי/ת שיהיו אחראיים על ביצוע בדיקות US כללי - החל מהכנת המטופל/ת לבדיקה, ביצוע הבדיקה וכן;השגחה בזמן הפעולה. כל זאת, תוך מתן שירות מקצועי, בטוח, סבלני ורגיש למטופלים.","דרישות התפקיד מה אנחנו מחפשים? -תעודת סיום מביה""ס לרנטגנאות ודימות - חובה. -ניסיון בביצוע בדיקות US כללי - חובה.",רפואה / בריאות & טכנאי/ת רנטגן & רפואה - כללי,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1500737-%D7%90%D7%A1%D7%95%D7%AA%D7%90/
טכנאי מערכות ביטחון (שטח),- חסוי -,"תיאור משרה לחברה גלובאלית המשווקת ומתקינה מערכות ביטחון, דרוש/ה טכנאי לעבודת שטח. היקף משרה: מלאה. התפקיד כולל: התקנה של מערכות ביטחון. מתן שרות טכני ללקוחות החברה. העבודה מתבצעת בכל רחבי הארץ. תנאים מעולים למתאימים/ות!","דרישות התפקיד בעל/ת ידע באלקטרוניקה – יתרון. בעל/ת רישיון נהיגה – חובה. שליטה בשפה האנגלית - יתרון. יכולת עבודה עצמאית וקבלת החלטות בשטח. אמינות, אחריות, מקצועיות. יחסי אנוש טובים. *תנאים נוספים: רכב צמוד + תן ביס.",הנדסה & הנדסאי/ת אלקטרוניקה & הנדסאים כללי & מהנדס/ת חשמל,https://www.drushim.co.il/job/31286657/35aa36c5/
איש/ת אחזקה לקניון הגדול בפתח תקווה,"מליסרון בע""מ","תיאור משרה לעופר קניון הגדול בפתח תקווה דרוש/ה איש/ת אחזקה לצוות אחזקה. ימים א' - ה' משמרות בוקר/ערב. ימי ו/מוצ""ש לסירוגין. תנאים טובים למתאימים/ות.","דרישות התפקיד תעודת חשמלאי מוסמך - יתרון. חשמלאי מעשי - חובה. ביצוע ופיקוח עבודות בינוי אחזקה, חשמל ושונות. ניסיון רלוונטי בתחום - חובה. יחסי אנוש מעולים ויכולת עבודה בצוות. העבודה הינה במשמרות. זמינות מיידית.",בעלי מקצוע & אחזקה & חשמלאי & טכנאי/ת & תעשיה / ייצור & חשמל ואלקטרוניקה & טכנאי/ת - תעשייה וייצור,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1421640-%D7%9E%D7%9C%D7%99%D7%A1%D7%A8%D7%95%D7%9F/
עובדי/ות תשתית אופטית וסימטרית,בזק,"תיאור משרה דרושים/ות עובדי/ות תשתית אופטית וסימטרית קצת עלינו, אנחנו אחת החוליות הקריטיות בשרשרת אספקת האינטרנט ללקוחות בזק, כי בלי כבלים, אין אינטרנט וכבלים, זה אנחנו! אנחנו מחולקים לשני צוותים עיקריים שעוסקים בפריסת תשתיות. צוות אחד אחראי לפריסה ללקוחות פרטיים וצוות נוסף ללקוחות העסקיים, העבודה שלנו היא רק בשטח ואנחנו נעשה הכול ונגיע לכל מקום כדי לפרוס תשתיות תקשורת, אופטי ונחושת. העבודה היא פיזית ודורשת פריסת כבלים עיליים, עד לגובה של 7 מטרים, ותחתיים בגובים שהם בעומק של עד 3 מטרים. לעבודה בשטח יש תנאים וחוקים משלה ולכן חשוב שתבואו מוכנים לתנאי מזג אויר כמו גשם, רוחות, שמש ישראלית ולפעמים גם קצת שלג. איך נראה יום עבודה? בבוקר אנחנו מגיעים עצמאית לנקודת איסוף, מקבלים סידור עבודה, אוספים את הציוד המתאים ויוצאים לשטח בצוותים קטנים, בין 2-3 אנשי תשתיות. בסוף יום אפשר לחזור לנקודת האיסוף או לצאת ישירות הביתה. כל עובד לפי נוחיותו. התפקיד כולל עבודה פיזית (פתיחת גובים, השחלה/תלית כבלים, פריסתם וחיבורם) . עבודה תחת לחץ ועמידה ביעדים ולוחות זמנים . יכולת להתמודד עם אילוצים ובעיות בשטח.",דרישות התפקיד מוטיבציה גבוהה נכונות לעבודה פיזית יכולת עבודה בצוות רקע טכני – יתרון 12 שנות לימוד רישיון נהיגה – חובה רישיון ג' – יתרון,בעלי מקצוע & מתקינים & אחזקה & טכנאי/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-11180-%D7%91%D7%96%D7%A7/
"לחברת לוגיסטיקה מובילה , דרוש טכנאי PC",אורשר מחסני ערובה,תיאור משרה חברת לוגיסטיקה חדשנית ומובילה הממוקמת באשדוד מתרחבת ומחפשת איש מחשוב טכנאי PC.,"דרישות התפקיד • זמינות למשרה מלאה באשדוד. • רישיון נהיגה – חובה • חוש טכני חד - חובה • ידע בחומרת PC , התקנה של חומרה ,פירוק והרכבה וכו' – יתרון • תעודת טכנאי PC – יתרון • ניסיון עבודה במוקד HELPDESK – יתרון • רצון ויכולת לעבוד בצוות. • סבלנות ותודעת שירות גבוהה.",הייטק-כללי & טכנאי/ת מחשבים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2223497-%D7%90%D7%95%D7%A8%D7%A9%D7%A8-%D7%9E%D7%97%D7%A1%D7%A0%D7%99-%D7%A2%D7%A8%D7%95%D7%91%D7%94/
דרוש/ה פחחים ודרושים צבעי רכב,- חסוי -,תיאור משרה למרכז שירות של יבואן מורשה באזור המרכז דרוש פחח ודרוש צבעי רכב לביצוע תיקוני פח וצבע בכלי רכב,דרישות התפקיד חובה - ניסיון בעבודה עבודת צוות וראש גדול מוטיבציה ויחסי אנוש מעולים תנאים מעולים ושכר מעולה!,רכב / תחבורה & פחח/ית & רכב כללי,https://www.drushim.co.il/job/31319242/6da4cb4b/
דרוש/ה איש/ת אחזקה למפעל תעשייתי המייצר מוצרי בטון,חסוי,"תיאור משרה לחברת סלע מוצרי בטון דרוש מנהל אחזקה בכיר עם ידע במערכות פנאומטיות והידראוליות לטיפול ואחזקת מכונות בקווי הייצור. אחריות על התחזוקה השוטפת אחזקה כללית. ביצוע עבודות אחזקה וטיפול בקריאות השונות, ניהול צוותי אחזקה במגוון תפקידים, ניהול מערך האחזקה במפעל, ניהול צוות עובדים במחלקה.",דרישות התפקיד נכונות לעבודה פיזית. ניסיון כמנהל אחזקה. ניסיון בהידראוליקה - יתרון. ניסיון בחשמל - יתרון. ניסיון במפעל ייצור - יתרון. תנאים טובים למתאימים. משרה מלאה לטווח ארוך.,תעשיה / ייצור & מפעיל/ת מכונות & תחזוקה & תעשיה / ייצור - ניהול,https://www.drushim.co.il/job/31309571/7cbc38f9/
מנהל/ת טכני למוסך מורשה מוביל בפ״ת- תנאים מעולים!,JOB SPACE,"תיאור משרה מחפשים משרה שתקפיץ לכם את הקריירה? יש לנו הצעה שלא תרצו לפספס! למוסך מורשה מוביל בפת דרוש/ה מנהל טכני לעבודה במקום משפחתי עם אווירה נעימה..  במסגרת העבודה: ניהול צוות העובדים והדרכת צוות המוסך. נדרש ידע קודם רחב בענף הרכב. מחפשים מועמד/ת בעל/ת מוסר עבודה גבוה , יציבות תעסוקתית , יחסי אנוש טובים. מוסך מורשה המתמחה ברכבים חשמליים עם אווירה משפחתית מיוחדת.  תחילת עבודה מיידית למתאימים !  עבודה במתכונת משרה מלאה: שעות עבודה מ7:30 ועד 16:30 ימי שישי 2 לסירוגין .  שכר גבוה במיוחד בהתאם לניסיון!!  הגישו מועמדות וניצור איתכם קשר בקרוב לפרטים נוספים.","דרישות התפקיד ניסיון קודם וידע רחב בענף הרכב - חובה. אנגלית טכנית - חובה. שליטה מלאה במכשירי אבחון - חובה. שליטה באתר יצרן - חובה. רצינות, אחריות ושירותיות. נכונות לעבודה לטווח ארוך.",רכב / תחבורה & רכב כללי & רכב - ניהול & יועץ/ת שירות ומכירות רכב,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3912084-jd%D7%94%D7%A9%D7%9E%D7%94/
מהנדס/הנדסאי/ת / לתחום אנרגיה צנרת וגז טבעי,קבוצת מלקם,תיאור משרה לחברת אנרגיה בצמיחה מהירה ובאווירה משפחתית דרוש/ה עובד/ת למחלקת הנדסה. תכנון פרוייקטים ומתקני אנרגיה. ניהול צוותי תכנון ניהול קבלנים בשטח.,דרישות התפקיד אנגלית ברמה גבוהה (הכנת מסמכים באנגלית). שליטה מלאה בתוכנות אופיס - חובה. ידע בשרטוט בתוכנת אוטוקד הנדסאי/ת/מהנדס/ת מכונות/תהליך. ידע בקריאת מסמכים הנדסיים ו/או שרטוטים. 0-2 שנות ניסיון ניסיון במשרד תכנון - ייתרון,הנדסה & מהנדסים כללי & מנהל/ת פרויקטים & הנדסה - ניהול,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2087932-%D7%A7%D7%91%D7%95%D7%A6%D7%AA-%D7%9E%D7%9C%D7%A7%D7%9D/
מכונאי/ת לעבודה על ציוד מכני ומלגזות,אופק ליפט בעמ,"תיאור משרה לחברה הממוקמת במפרץ חיפה דרוש/ה מכונאי/ת לעבודה על ציוד מכני ומלגזות. התפקיד כולל: טיפול שוטף בציוד הצמה של החברה. תיקון תקלות ובדיקות מכניות וחשמליות. תפקיד שטח, יציאה ללקוחות החברה. עבודה עם תוכנות לאבחון תקלות מכניות / דיאגנוסטיקה. לעובדים/ות מתאימים תינתן הדרכה וחפיפה על הכלים וכן חומר מקצועי. היקף משרה: מלאה לטווח ארוך. תנאים טובים למתאימים/ות.",דרישות התפקיד חסי אנוש טובים. יכולת עבודה בצוות. רישיון נהיגה בתוקף לרכב - חובה. ידע בהידראוליקה /חשמל - יתרון.,רכב / תחבורה & מכונאי/ת רכב & חשמלא/ית רכב & דיאגנוסטיקה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1890541-%D7%90%D7%95%D7%A4%D7%A7-%D7%9C%D7%99%D7%A4%D7%98/
חשמלאי אחזקה מנוסה,תדביק – צ.ל.פ תעשיות,"תיאור משרה מפעל צלפ, מפעל מוביל ומצליח, מחפש חשמלאי אחזקה מנוסה להצטרף לצוות האחזקה שלו! תיאור התפקיד: ביצוע עבודות אחזקה שוטפות בתחום החשמל במפעל טיפול בתקלות חשמל ותיקונים דחופים התקנות והרכבות של ציוד חשמלי חדש ביצוע בדיקות ותחזוקה מונעת בציוד חשמלי","דרישות התפקיד תעודת חשמלאי מוסמך חובה ניסיון של שנתיים לפחות בתפקיד דומה במפעל תעשייתי יכולת קריאת תרשימים חשמליים עבודה בצוות, יחסי אנוש טובים יכולת עבודה בשעות לא שגרתיות במקרה הצורך רצון להתפתח ולהתקדם בתחום",בעלי מקצוע & חשמלאי & תעשיה / ייצור & חשמל ואלקטרוניקה & טכנאי/ת - תעשייה וייצור,https://www.drushim.co.il/job/31409416/61da62a5/
דרוש/ה חשמלאי/ת למחלקת תשתית,SGF Global,תיאור משרה לחברה גלובלית המתמחה בייצור רכיבים אלקטרוניים דרוש/ה חשמלאי/ת למחלקת תשתית. העבודה במשמרות.,דרישות התפקיד חשמלאי/ת בעל/ת רישיון חשמלאי/ת ראשי או מוסמכ/ת - חובה השכלה רלוונטית – חובה בעל/ת משמעת עבודה ויכולת טכנית גבוה ניסיון קודם בתחום לפחות של שנתיים – הכרחי בעל /ת יכולת עבודה בצוות ידיעת השפה הרוסית- יתרון,בעלי מקצוע & חשמלאי & תעשיה / ייצור & חשמל ואלקטרוניקה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-4076529-sgfglobal/
מהנדס/ת פיתוח אוטומציה C++/Python,קורן טק טכנולוגיות,"תיאור משרה הזדמנות להשתלבות בתפקיד מאתגר ומשמעותי בתעשייה הבטחונית התפקיד כולל: פיתוח אוטומצית תוכנת סימולציה לטובת בדיקה של אלגורתמים עיבוד תמונה. כתיבת קוד ב C++/ Python. שילוב וכתיבת סקריפטים עבור אוטומציה ל- Jenkins ו- GITLAB ניתוח והבנה מערכתית של שילוב האלגוריתמים במערכת , עבור בניית תרחישי סימולציה מערכתיים כתיבה פורמלית של מסמכי פיתוח תוכנה",דרישות התפקיד תואר ראשון בהנדסת תוכנה/מדעי המחשב/אלקטרוניקה ניסיון בפיתוח אוטומציה/תוכנה ב Python או C++- חובה נסיון בעבודה על Linux- יתרון בולט ניסיון והיכרות עם GIT- יתרון,הייטק-תוכנה & מפתח/ת כלי בדיקות & C++ / C & מהנדס/ת תוכנה & PYTHON & הייטק-QA & מהנדס/ת QA & בדיקות אוטומטיות & מפתח/ת כלי בדיקות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-10368-%D7%A7%D7%95%D7%A8%D7%9F-%D7%98%D7%A7-%D7%98%D7%9B%D7%A0%D7%95%D7%9C%D7%95%D7%92%D7%99%D7%95%D7%AA/
"איש/ת אחזקה למרלו""ג",-חסוי-,"תיאור משרה לחברת שילוח ולוגיסטיקה מובילה דרוש/ה איש/אשת אחזקה לעבודה במרלו""ג בראש העין. התפקיד כולל אחזקות מונעות/שבר באתרי החברה, תיקוני צבע, אינסטלציה, אחזקה כללית, ליווי קבלנים ודאגה לסדר וניקיון משרה מלאה וכן זמינות לשעות נוספות (זמינות לבלתמ""ים בסופי שבוע) תנאים מצויינים למתאימים",דרישות התפקיד ניסיון בתחום האחזקה - חובה רישיון נהיגה על אופנוע/קטנוע - ייתרון משמעותי נכונות לעבודה מאומצת,"בעלי מקצוע & אחזקה & עובדי גבס & אינסטלציה & מנהל/ת אחזקה & מנהל/ת עבודה & צבעים & בנייה ונדל""ן & מנהל/ת אחזקה & מנהל/ת עבודה & צבעים",https://www.drushim.co.il/job/31295169/1a6cf9c8/
מהנדס/ת תפעול תקשורת IP Networking,פלאפון,"תיאור משרה * תפעול תקלות רשת, ויישום שינויים וטופלוגיות ברשתות התקשורת של פלאפון * טיפול ותחקור תקלות מורכבות. *הטמעה ושילוב של מערכות תקשורת ואבטחת מידע מהמתקדמות בעולם * שדרוג והרחבות שוטפת של הרשתות על כל מרכיבהן: Firewalls , Routers, Switches ועוד.. * עבודה מול ממשקים פנימיים וחיצוניים והתנהלות שוטפת מול היצרנים והאינטגרטורים. * כתיבת נוהלי עבודה, שיפור תהליכי עבודה והדרכת גופי התחזוקה * מעורבות בתכנון ,ניהול והטמעת פרויקטים ומערכות בתחום תקשורת הנתונים * נכונות לעבודה בזמינות גבוהה ובשעות לא שגרתיות","דרישות התפקיד: * הסמכת CCNA - חובה. * הסמכת CCNP - יתרון ,CCIE - יתרון משמעותי!! * יכולת וניסיון Hands On של 3 שנים לפחות - הכרחי * ניסיון בהקמה\\תפעול של פתרונות תקשורת מתקדמים ו\\או הכרות עם פרוטוקולי ניתוב ותעבורה (BGP,OSPF,MPLS,VXLAN). * הכרות עם מוצרי תקשורת ואבטחת מידע בסביבות מורכבות.(arista ,Cisco, Juniper, Check Point, Fortinet, F5, Palo alto) *הכרות וידע עם מתודולוגיות ומערכות הגנת DDOS *ידע במערכות הפעלה Windows, Solaris, Linux מהווה יתרון * יכולת למידה עצמאית, הנעת תהליכים ועבודת צוות. * נכונות לסיווג בטחוני ככל שידרש היקף המשרה: משרה מלאה נדרשת נכונות לעבודה בשעות נוספות, השתתפות בסבב כוננות 24/7 וביצוע עבודות לילה יזומות בהתאם לצורך *המשרה פונה לגברים ונשים כאחד מיקום: פארק עופר פתח תקווה נדרשת נכונות לעבודה בשעות נוספות, השתתפות בסבב כוננות 24/7 וביצוע עבודות לילה יזומות בהתאם לצורך",הנדסה & מהנדסים כללי,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-4087986-%D7%A4%D7%9C%D7%90%D7%A4%D7%95%D7%9F/
עובד/ת תחזוקה,אוניברסיטת תל אביב,"תיאור משרה עובד/ת תחזוקה הפקולטה למדעים מדויקים היקף ומעמד: 100% משרה תקנית תיאור תפקיד: ביצוע עבודות תחזוקה ותפעול שוטף בבנייני הפקולטה. כולל: איתור תקלות ותיקונן. טיפול במפגעים ובבעיות בתחום הבטיחות. ארגון כיתות הלימוד והציוד הנדרש. סיוע בפיקוח על ניקיון הבניינים. חלוקת ציוד, כולל פינוי, שינוע וסחיבה של ציוד כבד משקל. חלוקת דואר וביצוע שליחויות בקמפוס. סיוע בארגון טקסים ואירועים בפקולטה. מתן שירות לסגל האקדמי והמנהלי ולציבור הסטודנטים. דיווח על תקלות באמצעות המערכת הממוחשבת. ביצוע מטלות נוספות בהתאם לצורך וע""פ הנחיית הממונים.","דרישות התפקיד השכלה תיכונית/מקצועית מלאה, לפחות. ידע טכני וניסיון בעבודה בתחום האחזקה. יכולת איתור תקלות וביצוע תיקונים קלים. כושר גופני טוב. רישיון נהיגה. ידע בסיסי בעבודה עם מערכות ממוחשבות. ידע ויכולת תפעול של מכשירים ומערכות מולטימדיה. ידיעה טובה של השפה העברית ויכולת תקשורת בשפה האנגלית. יכולת עבודה עצמאית והשתלבות בצוות. יכולת עבודה בעומס ובלחץ. תודעת שירות גבוהה ויחסי אנוש מעולים.  הערה: התפקיד כרוך בעבודה במשמרות. ביצוע תורנויות בימי שישי, ערבי חג וחול המועד, בהתאם לצורך. כפיפות: מנהל הגוש.",בעלי מקצוע & טכנאי/ת & חשמלאי & אחזקה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3584372-%D7%90%D7%95%D7%A0%D7%99%D7%91%D7%A8%D7%A1%D7%99%D7%98%D7%AA-%D7%AA%D7%9C-%D7%90%D7%91%D7%99%D7%91/
מכונאי/ת רכב כבד למרכז שירות ברמלה,מאיר חברה למכוניות,"תיאור משרה בואו להיות חלק מההצלחה המשפחתית של ""מאיר"" חברה למכוניות ומשאיות אצלנו תהנו מתנאים טובים, התפתחות מקצועית ואישית. אנחנו מגייסים מכונאי/ת למרכז שירות רכב כבד ברמלה מענק חג ( משכורת נוספת ) מענק התמדה ארוחות צהריים מסובסדות קרן השתלמות ביטוח רפואי פרטי מסובסד חנייה מסודרת פעילויות רווחה מגוונות",דרישות התפקיד ניסיון במכונאות - חובה,"רכב / תחבורה & מכונאי/ת רכב & מפעיל/ת צמ""ה & דיאגנוסטיקה",https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-181567-%D7%9E%D7%90%D7%99%D7%A8-%D7%97%D7%91%D7%A8%D7%94-%D7%9C%D7%9E%D7%9B%D7%95%D7%A0%D7%99%D7%95%D7%AA/
מכונאי/חשמלאי/מאבחן רכב,מרכז שרות מורשה יבואן,תיאור משרה למרכז מורשה יבואן דרושים מכונאי/חשמלאי/מאבחן משרה מלאה א-ה 7:30 עד 16:30 ימי ו לסירוגין 7:30 עד 13:00 תנאים טובים למתאימים,דרישות התפקיד ניסיון קודם -חובה,רכב / תחבורה & מכונאי/ת רכב & חשמלא/ית רכב & דיאגנוסטיקה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-28081-%D7%9E%D7%A8%D7%9B%D7%96-%D7%A9%D7%A8%D7%95%D7%AA-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%AA/
מכונאי רכב - תנאים מעולים ואפשרויות קידום למתאימים,שטל הנדסה,"תיאור משרה לשטל דרושים מכונאים למחלקת שירות תיאור התפקיד: • אבחון ותיקון מנועי בנזין ודיזל • תיקון מכאני של מכונות (הכשרה במקום). • העבודה במחלקת השירות של החברה – אין עבודות חוץ • תנאים מעולים ואפשרויות קידום למתאימים • אפשרות להכשרות מקצועיות אצל ספקים בחו""ל • העבודה ביבנה","דרישות התפקיד • ניסיון כמכונאי מטוסים או מכונאי צמ""ה • ניסיון בתחום טיפול ותיקון מנועי בנזין ו/או דיזל • קריאה והבנה של חומר טכני - חובה • אחרי שירות צבאי • יחסי אנוש מעולים ויכולת עבודה בצוות • רצון ללמוד ולהתקדם",תעשיה / ייצור & מכונאי/ת & טכנאי/ת - תעשייה וייצור,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-5950-%D7%A9%D7%98%D7%9C-%D7%94%D7%A0%D7%93%D7%A1%D7%94/
מתאם/ת טכני,freesbe,"תיאור משרה freesbe היא קבוצת הרכב הגדולה בישראל, המציעה ללקוחותיה את החוויה הקלה, הזמינה והנוחה ביותר וכשהכל קל, מהיר וגמיש גם למצוא עבודה זה פשוט. אנחנו מזמינים אותך להצטרף ל freesbe איך יראה שגרת היום שלך? בקרת הצעות מחיר מספקי השירות – מוסכים וספקי חלקים. מענה פנים וחוץ ארגוני למוקדי השירות ולספקים אחריות על אישור עבודה למוסכים בקרת זמני השהייה של רכבים במרכזי השירות","דרישות התפקיד הבנה טכנית בתחום הרכב / מערכות הרכב – יתרון משמעותי! יכולת ניהול משא ומתן שליטה בסביבה ממוחשבת יכולת עבודה בצוות. שירותיות, אחריות ואמינות.  freesbe  מקדמת גיוון תעסוקתי ומזמינה מועמדים.ות מכל קבוצות החברה להגיש מועמדות.",רכב / תחבורה & יועץ/ת שירות ומכירות רכב & מכונאי/ת רכב & רכב כללי,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1049715-%D7%A7%D7%A8%D7%A1%D7%95-%D7%9E%D7%95%D7%98%D7%95%D7%A8%D7%A1/
מכונאי/ת רכב כבד למרכז שירות בבאר שבע,מאיר חברה למכוניות,"תיאור משרה בואו להיות חלק מההצלחה המשפחתית של ""מאיר"" חברה למכוניות ומשאיות אצלנו תהנו מתנאים טובים, התפתחות מקצועית ואישית. אנחנו מגייסים מכונאי/ת למרכז שירות רכב כבד בבאר שבע מענק חג ( משכורת נוספת ) מענק התמדה ארוחות צהריים מסובסדות קרן השתלמות ביטוח רפואי פרטי מסובסד חנייה מסודרת פעילויות רווחה מגוונות",דרישות התפקיד ניסיון במכונאות - חובה,"כללי & עבודה מועדפת & חייל/ת משוחרר/ת & רכב / תחבורה & מכונאי/ת רכב & מפעיל/ת צמ""ה & דיאגנוסטיקה",https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-181567-%D7%9E%D7%90%D7%99%D7%A8-%D7%97%D7%91%D7%A8%D7%94-%D7%9C%D7%9E%D7%9B%D7%95%D7%A0%D7%99%D7%95%D7%AA/
